idproduto;ean;descricaoproduto;pisclassificacaofiscal;pisaliquota;cofinsclassificacaofiscal;cofinsaliquota;csosn;codigoncm;aliquota;
21749;"7898442724997";"VELA BRANCA N 8";"49";0,00;"49";0,00;"102";"34060000";0,00;
21750;"7898442725246";"SACO P/ HOT DOG";"49";0,00;"49";0,00;"102";"39232110";0,00;
21751;"7898442720319";"PALITO P PICOLE";"";0,00;"";0,00;"102";"44219900";0,00;
21761;"7894900531008";"AGUA CRYSTAL C/GAS 500ML";"06";0,00;"06";0,00;"102";"22011000";0,00;
21766;"7898080640529";"LEITE CONDENSADO ITALAC 270G";"49";0,00;"49";0,00;"102";"04029900";0,00;
21768;"7893000518025";"FRANGO SADIA KG";"49";0,00;"49";0,00;"102";"02071100";0,00;
21772;"7896586816615";"PINO ADAPTADOR DANEVA";"49";0,00;"49";0,00;"500";"85366990";0,00;
21773;"7891435036817";"PINO FEMEA";"49";0,00;"49";0,00;"500";"85366910";0,00;
21802;"7898009150351";"RODO COLOR 40CM";"49";0,00;"49";0,00;"102";"96039000";0,00;
21835;"7896327510246";"CHOCOLATE EM PO TRADICIONAL APTI 200G";"49";0,00;"49";0,00;"102";"18061000";19,00;
21836;"7896094905627";"SABONETE POM POM 70G";"49";0,00;"49";0,00;"102";"34011190";0,00;
21840;"7891150034341";"CIF CREMOSO LARANJA 250ML";"49";0,00;"49";0,00;"102";"34054000";0,00;
21845;"7896952515654";"JARRA 3,7 LTS JAGUAR";"49";0,00;"49";0,00;"500";"39241000";0,00;
21846;"7896952514879";"PORTA FRIOS 2 DIVISOES";"06";0,00;"06";0,00;"500";"39241000";0,00;
21858;"7896835231091";"SACARROLHAS VIEL";"49";0,00;"49";0,00;"500";"82055100";0,00;
21913;"7891060785487";"TESOURA MUNDIAL ESCOLAR PUMAX";"";0,00;"";0,00;"102";"82130000";0,00;
21921;"7898133670480";"ERVILHA PATUSCO 500G";"49";0,00;"49";0,00;"500";"07102100";0,00;
21941;"7898573030349";"AGUA SANITARIA MAX LIMP 1L";"49";0,00;"49";0,00;"500";"28289011";0,00;
21946;"7891000070673";"NESCAU CEREAL MATINAL 120G";"49";0,00;"49";0,00;"500";"19041000";0,00;
21956;"7898949499183";"BICARBONATO DE SODIO JEITO MINEIRO 30G";"04";0,00;"04";0,00;"500";"30049099";0,00;
21966;"7891024024386";"ESCOVA DENTAL COLGATE CLEAN UN";"04";0,00;"04";0,00;"102";"96032100";0,00;
21988;"7891022855876";"AMACIANTE MON BIJOU CONC 500ML";"49";0,00;"49";0,00;"500";"38099190";0,00;
21968;"7898951190016";"EMBALA LIXO POTENZZ ALMOFADA 15LT";"49";0,00;"49";0,00;"500";"39232990";0,00;
21969;"7898951190030";"EMBALA LIXO POTENZZ ALMOFADA 50LT";"49";0,00;"49";0,00;"500";"39232990";0,00;
21971;"7898951190047";"EMBALA LIXO POTENZZ ALMOFADA 100LT";"49";0,00;"49";0,00;"500";"39232990";0,00;
21974;"7898951190023";"EMBALA LIXO POTENZZ ALMOFADA 30LT";"06";0,00;"06";0,00;"500";"39232110";0,00;
21977;"7898951190108";"SACOS PARA LIXO ROLO POTENZZ 100L";"49";0,00;"49";0,00;"500";"39232110";0,00;
21978;"7898951190085";"SACOS PARA LIXO ROLO POTENZZ 30L";"49";0,00;"49";0,00;"500";"39232990";0,00;
21979;"7898951190078";"SACOS PARA LIXO ROLO POTENZZ 15L";"49";0,00;"49";0,00;"500";"39232990";0,00;
21980;"7898951190092";"SACOS PARA LIXO ROLO POTENZZ 50L";"49";0,00;"49";0,00;"500";"39232990";0,00;
21981;"7896339811102";"PAPEL HIGIENICO CARINHO PREMIUM C/12";"49";0,00;"49";0,00;"102";"48181000";0,00;
21989;"7891132006366";"CALDO DE GALINHA SAZON 7,5G";"49";0,00;"49";0,00;"102";"21041011";0,00;
21990;"7891132006373";"CALDO DE CARNE SAZON";"49";0,00;"49";0,00;"102";"21041011";0,00;
21991;"0000080050315";"KINDER CHOCOLATE 12,5G";"49";0,00;"49";0,00;"500";"18063110";0,00;
21992;"7896016509209";"MOLHO BARBECUE GRANFINO 180G";"49";0,00;"49";0,00;"500";"21039091";0,00;
21994;"7896030800528";"COPO COPOBRAS 50ML";"49";0,00;"49";0,00;"500";"39241000";0,00;
22000;"7898906987166";"QUEIJO FRESCAL BELLA VITA KG";"49";0,00;"49";0,00;"102";"04061090";0,00;
22014;"7898549368506";"CONJ. P/ BANHEIRO 3PCS BRANCO/ROSA";"49";0,00;"49";0,00;"102";"69141000";0,00;
22040;"7895144603148";"MENTOS RAINBOW";"49";0,00;"49";0,00;"102";"17049020";0,00;
22041;"7898264670069";"PIZZA MARTINS PRESUNTO/QUEIJO 500G";"49";0,00;"49";0,00;"500";"19059090";0,00;
22042;"7898264670076";"PIZZA MARTINS CALABRESA 370G";"49";0,00;"49";0,00;"500";"19059090";0,00;
22043;"7898264670144";"PIZZA MARTINS 650G";"49";0,00;"49";0,00;"500";"19059090";0,00;
22053;"7896004814162";"HASTES BASTONETES TOPZ C/75";"49";0,00;"49";0,00;"500";"56012190";0,00;
22054;"7898085947111";"LOCAO HIDRATANTE BEBE VIDA 200ML";"04";0,00;"04";0,00;"500";"33049910";0,00;
22058;"7896040706162";"CASA E PERFUME PASSIONE  1L";"49";0,00;"49";0,00;"500";"34025000";0,00;
22090;"7898497190334";"SACO CRU XADREZ";"49";0,00;"49";0,00;"102";"63071000";0,00;
22092;"7891025699880";"REQUEIJAO CREMOSO DANONE 200G";"49";0,00;"49";0,00;"102";"04061090";0,00;
22096;"7891055565209";"ESCOVA CONDOR 7720";"49";0,00;"49";0,00;"102";"96039000";0,00;
22098;"7891242457010";"LIMPADOR UAU 500ML";"49";0,00;"49";0,00;"500";"34025000";0,00;
22099;"7891242770010";"LIMPA INOX UAU 200ML";"49";0,00;"49";0,00;"500";"34025000";0,00;
22102;"7896058500721";"AMENDOIM CHOCOLATE 70G";"49";0,00;"49";0,00;"500";"18069000";0,00;
22103;"7896058500714";"AMENDOIM CONFEITADO 70G";"49";0,00;"49";0,00;"102";"17049020";0,00;
22291;"7896581352460";"PEITO DE FRANGO PIF PAF PCT KG";"49";0,00;"49";0,00;"102";"02071411";0,00;
37890;"0000000037890";"CANETA BIC QUATRO CORES";"";0,00;"";0,00;"500";"85167990";0,00;
22303;"7898235869737";"CANECAO CAROLA ANTI ADERENTE 16";"49";0,00;"49";0,00;"102";"76151000";0,00;
36114;"7899674017093";"DESODORANTE ABOVE AEROSSOL WOM FRESH  150ML";"04";0,00;"04";0,00;"500";"33072010";0,00;
22304;"7898235869713";"CANECAO CAROLA ANTI ADERENTE 12";"49";0,00;"49";0,00;"102";"76151000";0,00;
22305;"7898235870238";"CANECAO CAROLA CRAQUEADO PRETO 14";"49";0,00;"49";0,00;"102";"76151000";0,00;
22307;"7898235870221";"CANECAO CAROLA 12";"49";0,00;"49";0,00;"102";"76151000";0,00;
22322;"7896036094815";"MAIONESE LIZA SACHE 196G";"49";0,00;"49";0,00;"500";"21039011";0,00;
22325;"7891182830119";"ESMALTE RISQUE CRISTAL 8ML";"06";0,00;"06";0,00;"102";"33043000";0,00;
22347;"7891025320746";"DANETTE BRIGADEIRO DE COLHER 210G";"49";0,00;"49";0,00;"102";"19019090";19,00;
22362;"7896094905634";"SABONETE POM POM LOCAO HIDRATANTE 80G";"49";0,00;"49";0,00;"102";"34011190";0,00;
22368;"7898587774314";"SHAMPOO ELSEVE 200ML";"04";0,00;"04";0,00;"500";"33051000";0,00;
22371;"7897534800410";"AZULIM 1L";"49";0,00;"49";0,00;"500";"34029039";0,00;
22375;"7891645101091";"LIMA KF SERROTE";"49";0,00;"49";0,00;"500";"82031010";0,00;
22376;"7896098900451";"SABONETE FLOR DE YPE 90G";"49";0,00;"49";0,00;"102";"34011190";0,00;
22419;"7897256262091";"PISTOLA PARA COLA QUENTE LEOARTE";"49";0,00;"49";0,00;"500";"85167990";0,00;
22423;"7897256232704";"REFIL COLA QUENTE";"49";0,00;"49";0,00;"102";"35061090";0,00;
22427;"7891242457041";"LIMPADOR PERFUMADO UAU 500ML";"49";0,00;"49";0,00;"500";"34025000";0,00;
22465;"7896484411509";"LEITE INTEGRAL SELITA 1L";"49";0,00;"49";0,00;"102";"04012010";0,00;
22469;"7896448006710";"FRANGO COOPAVEL KG";"06";0,00;"06";0,00;"102";"02071411";0,00;
22489;"7896183201159";"CREME DE LEITE QUATA 200G";"49";0,00;"49";0,00;"102";"04015021";0,00;
22492;"7896183210120";"CREME DE LEITE GLORIA 200G";"49";0,00;"49";0,00;"102";"04015021";7,00;
22501;"7891528025797";"CREME DENTAL SORRISO XTREME 90G";"49";0,00;"49";0,00;"102";"33061000";0,00;
22494;"7898264670182";"EMPADAO MARTINS 580G";"49";0,00;"49";0,00;"102";"16023220";0,00;
22496;"7898264670113";"PIZZA MARTINS 520G";"49";0,00;"49";0,00;"500";"19059090";0,00;
22497;"7898264670236";"PIZZA MARTINS 500G";"49";0,00;"49";0,00;"500";"19059090";0,00;
22498;"7898264670274";"PIZZA MARTINS 600G";"49";0,00;"49";0,00;"500";"19059090";0,00;
22499;"7898264670281";"PIZZA MARTINS 650G";"49";0,00;"49";0,00;"500";"19059090";0,00;
22529;"7891132006397";"SAZON CALDO DE COSTELA 37,5G";"49";0,00;"49";0,00;"102";"21041011";0,00;
22530;"7891132006410";"CALDO DE BACON SAZON";"49";0,00;"49";0,00;"102";"21041011";0,00;
22549;"0000000022549";"MUSCULO TRASEIRO KG";"06";0,00;"06";0,00;"102";"02102000";0,00;
22554;"7898224460037";"GOIABADA CASCAO CARDOSO 700G";"49";0,00;"49";0,00;"500";"20079990";0,00;
22579;"7896849405501";"FUNIL ALVES N  4";"49";0,00;"49";0,00;"500";"39241000";0,00;
22626;"7893693100026";"ESCUMADEIRA ANTIADERENTE";"49";0,00;"49";0,00;"102";"82159910";0,00;
22628;"7896355701074";"POTE QUADRADO ALTO 700ML";"49";0,00;"49";0,00;"500";"39241000";0,00;
22658;"7896679700647";"JOGO DE SALADEIRA SOBREMESA";"49";0,00;"49";0,00;"500";"39241000";0,00;
22663;"7891000103227";"GALAK NESTLE 150G";"49";0,00;"49";0,00;"500";"17049010";0,00;
22664;"7891000102626";"AVEIA FLOCOS FINOS NESTLE 170G";"49";0,00;"49";0,00;"102";"11041200";0,00;
22685;"7891751001353";"RALO DE PIA CROMADO";"49";0,00;"49";0,00;"102";"73269090";0,00;
22701;"7885180980648";"TABUA DE VIDRO";"49";0,00;"49";0,00;"500";"70134900";0,00;
22710;"7898549344579";"CORTINA BOX LUXO WINCY";"49";0,00;"49";0,00;"102";"63039200";0,00;
22716;"7891095605576";"TEMPERO KITANO CARNES 60G";"49";0,00;"49";0,00;"500";"21039021";0,00;
22718;"7898409951848";"OVOMALTINE 190G";"49";0,00;"49";0,00;"102";"19019090";0,00;
22732;"7898573030356";"AGUA SANITARIA MAX LIMP 2L";"49";0,00;"49";0,00;"500";"28289011";0,00;
22734;"7898940573202";"CLORO MAX LIMP 2L";"49";0,00;"49";0,00;"102";"28011000";0,00;
22742;"7805070011023";"PANO SB ENXUGA FACIL";"49";0,00;"49";0,00;"102";"56039220";0,00;
22746;"7898290120439";"MANGUEIRA SUNFLEX 20M";"49";0,00;"49";0,00;"500";"39173900";19,00;
22752;"7898587774352";"CONDICIONADOR ELSEVE OLEO 200ML";"04";0,00;"04";0,00;"500";"33059000";7,00;
22755;"7896075990734";"AMACIANTE BABY SOFT 5L";"49";0,00;"49";0,00;"500";"38099190";0,00;
22757;"7898245010303";"BISCOITO DE POLVILHO TESOURO DE MINAS 200G";"49";0,00;"49";0,00;"500";"19059090";0,00;
22758;"7898949499091";"LOURO EM PO 5G JEITO MINEIRO";"49";0,00;"49";0,00;"102";"09109900";0,00;
22806;"7896016501401";"AVEIA GRAN PASSAROS GRANFINO 500G";"49";0,00;"49";0,00;"500";"23099010";0,00;
22813;"7898202615039";"GARFO REFEICAO STRAWPLAST";"49";0,00;"49";0,00;"500";"39241000";0,00;
22818;"7891150030787";"CREME DE TRATAMENTO SEDA 400G";"04";0,00;"04";0,00;"500";"33059000";0,00;
22820;"7791293025537";"DESODORANTE REXONA ANTIBACTERIAL PROTECTION 150ML";"04";0,00;"04";0,00;"500";"33072010";0,00;
22827;"7891005832986";"BISCOITO LEITE COND KI GOSTOSO 180G";"49";0,00;"49";0,00;"500";"19053100";0,00;
22828;"7898169791005";"SAL PARA CHURRASCO TEMP. MAIS SABOR 500G";"04";0,00;"04";0,00;"500";"33043000";0,00;
22844;"7793100151224";"ESCOVA DENTAL COLGATE DENTUCO EXT MACIA";"04";0,00;"04";0,00;"102";"96032100";0,00;
3470;"7895144025117";"FRUITELLA CARAMELO";"49";0,00;"49";0,00;"102";"17049020";0,00;
22847;"7898264670434";"QUIBE ASSADO MARTINS 500G";"06";0,00;"06";0,00;"500";"33061000";0,00;
22871;"7891118012619";"CHICLETE PLUTONITA ATOMIC MISTERIO";"49";0,00;"49";0,00;"102";"17041000";0,00;
22874;"7898264670090";"EMPADAO MARTINS FRANGO C/PALM 580G";"49";0,00;"49";0,00;"102";"19059090";0,00;
22875;"7898264670083";"EMPADAO MARTINS FRANGO/REQ 580G";"49";0,00;"49";0,00;"102";"19059090";0,00;
22880;"7894650003855";"MULTI INSETOS RAID 300ML";"06";0,00;"06";0,00;"500";"38089119";0,00;
22894;"7896024726582";"NEWAFER PIRAQUE CHOCOLATE 100G";"49";0,00;"49";0,00;"102";"19059020";0,00;
22947;"7898133670473";"AMENDOIM PATUSCO 500G";"49";0,00;"49";0,00;"102";"12024100";0,00;
22948;"7897395030513";"REFRIGERANTE IT 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
22949;"7898377662487";"REFRIGERANTE IT LARANJA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
22950;"7897395030315";"REFRIGERANTE IT GUARANA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
22951;"7897395030117";"REFRIGERANTE IT LIMAO 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
22954;"7898918330394";"COPO DESC KEROCOPO 200ML";"49";0,00;"49";0,00;"102";"39241000";0,00;
22963;"7894900550061";"DEL VALLE FRUT DE UVA 1,5L";"06";0,00;"06";0,00;"500";"22021000";0,00;
22971;"7896061301872";"BISCOITO TUC S SALAME";"49";0,00;"49";0,00;"102";"19053100";0,00;
22973;"7891150034075";"SABONETE DOVE 90G";"49";0,00;"49";0,00;"102";"34011190";0,00;
22977;"7896014183067";"TINTA LOREAL PARIS 300";"04";0,00;"04";0,00;"500";"33059000";0,00;
22979;"7896036096673";"EXTRATO DE TOMATE ELEFANTE 850G";"49";0,00;"49";0,00;"500";"20029000";0,00;
22981;"7896016509025";"MOLHO TOMATE PIZZA GRANFINO 340G";"49";0,00;"49";0,00;"500";"21032010";0,00;
22982;"7896205789290";"MACARRAO ADRIA ESPAGUETE 8 750G";"49";0,00;"49";0,00;"102";"19021900";0,00;
22994;"7893000482401";"FILE DE PEITO SADIA BANDEJA 1KG";"49";0,00;"49";0,00;"102";"02071422";0,00;
22995;"7896014183081";"TINTA LOREAL PARIS 400";"04";0,00;"04";0,00;"500";"33059000";0,00;
22996;"7896014183043";"TINTA LOREAL PARIS 200";"04";0,00;"04";0,00;"500";"33059000";0,00;
23002;"7898938191173";"AGUA MINERAL HIDROVITA S GAS 510ML";"49";0,00;"49";0,00;"102";"22011000";7,00;
23005;"7898080640222";"CREME DE LEITE ITALAC 200G";"49";0,00;"49";0,00;"102";"04015021";0,00;
23007;"0000000230070";"BALA MACIA ERLAN 600G";"01";0,65;"01";3,00;"102";"17049020";0,00;
23014;"7898330920043";"CAFE MANCHETE 250G";"49";0,00;"49";0,00;"102";"09012100";0,00;
23016;"7898245010532";"BISCOITO TESOURO DE MINAS TENTACAO 300G";"49";0,00;"49";0,00;"500";"19053100";0,00;
23025;"7891155033943";"PRATO NADIR UN";"49";0,00;"49";0,00;"500";"70134900";0,00;
23037;"7898918330400";"COPO DESC. KEROCOPO 300ML";"49";0,00;"49";0,00;"500";"39241000";0,00;
23040;"7891000102640";"AVEIA EM FLOCOS NESTLE 170G";"49";0,00;"49";0,00;"102";"11041200";0,00;
23055;"7896844512013";"BALAO FESTA LIDER";"49";0,00;"49";0,00;"102";"95059000";0,00;
23059;"7896844501574";"VELA CHUVA DE ESTRELA LIDER";"49";0,00;"49";0,00;"102";"34060000";0,00;
23060;"7896844509280";"TIRA PLISADA LIDER";"49";0,00;"49";0,00;"102";"95059000";0,00;
23061;"7896844500355";"TIRA PLISADA LIDER";"49";0,00;"49";0,00;"102";"95059000";0,00;
23082;"7898553442933";"SUCO DE LARANJA ONE";"49";0,00;"49";0,00;"500";"20091200";0,00;
23090;"0070330506091";"CORRETIVO BIC";"49";0,00;"49";0,00;"102";"38249929";0,00;
23100;"7898923779201";"ENGANINHO TAYLIN 160G";"49";0,00;"49";0,00;"500";"19059090";0,00;
23101;"7898913913158";"TOALHA DE PRATO 40X60";"49";0,00;"49";0,00;"102";"63071000";0,00;
23102;"7898596660271";"SACO DE CHAO COLORIDO";"49";0,00;"49";0,00;"102";"63071000";0,00;
23104;"7898938020251";"TOALHA DE MESA FLANELADA 1,38 X 2,48M";"";0,00;"";0,00;"102";"33061000";0,00;
23106;"7898938020244";"TOALHA DE MESA";"";0,00;"";0,00;"102";"33061000";0,00;
23117;"7896061302251";"BISCOITO TUC S CHURRASCO";"49";0,00;"49";0,00;"102";"19053100";0,00;
23124;"7896010171297";"COND. SALON OPUS VIOLET 350ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
23125;"7891024131183";"ENXAGUANTE BUCAL COLGATE 500ML";"49";0,00;"49";0,00;"500";"33069000";0,00;
23178;"7891000104613";"GREGO NESTLE LIGHT MARACUJA 360G";"49";0,00;"49";0,00;"102";"04032000";0,00;
23186;"7898341430777";"SUCO DEL VALLE UVA LIGHT 1L";"49";0,00;"49";0,00;"500";"22029900";0,00;
23206;"7891035622205";"REPELEX KIDS GEL 120G";"49";0,00;"49";0,00;"102";"38089199";0,00;
23213;"7896336800802";"CANTINA DA SERRA 4.6L";"06";0,00;"06";0,00;"500";"22042100";0,00;
23218;"7891350000092";"ESPUMA DE BARBEAR BOZZANO 200ML";"04";0,00;"04";0,00;"500";"33071000";0,00;
23230;"7898579380011";"TOALHA DE MESA TERGAL";"49";0,00;"49";0,00;"102";"48211000";0,00;
23278;"7897042701797";"SEQUILHOS DE LEITE NAZINHA 300G";"49";0,00;"49";0,00;"102";"19053100";0,00;
23279;"7897042701810";"SEQUILHOS DE NATA NAZINHA 300G";"49";0,00;"49";0,00;"102";"19053100";0,00;
23280;"7897042701803";"SEQUILHOS DE COCO NAZINHA 300G";"49";0,00;"49";0,00;"102";"19053100";0,00;
23328;"7898325412706";"IOGURTE C POLPA DE MORANGO CAVIL 250G";"49";0,00;"49";0,00;"500";"22029900";0,00;
23338;"7896502800568";"BOLEIRA PETUNIA ACRINOX";"49";0,00;"49";0,00;"102";"73239300";0,00;
23347;"7898121654904";"VASO QUADRADO PRETO";"49";0,00;"49";0,00;"102";"39269090";0,00;
23433;"7896512914507";"SHAMPOO ERVA DOCE GRANADO 250ML";"04";0,00;"04";0,00;"500";"33051000";0,00;
23434;"7896512911865";"SABONETE ERVA DOCE GRANADO 90G";"49";0,00;"49";0,00;"102";"34011190";0,00;
23449;"7896010170344";"SHAMPOO SALON OPUS 350ML";"04";0,00;"04";0,00;"500";"33051000";0,00;
23450;"7896010171266";"CONDICIONADOR SALON OPUS 350ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
23456;"7898121656748";"CONJ. CANECA COM 2";"06";0,00;"06";0,00;"500";"33061000";0,00;
23468;"7898121655628";"LIXEIRA RISCHIOTO C/PEDAL 6,5L";"49";0,00;"49";0,00;"102";"39249000";0,00;
23470;"7898121655635";"LIXEIRA REDONDA RISCHIOTO C/PEDAL 12L";"49";0,00;"49";0,00;"102";"39249000";0,00;
23476;"7899360205278";"ESCOVA DENTAL DISCOVERY KIDS";"04";0,00;"04";0,00;"102";"96032100";0,00;
23528;"7898913913448";"PANO DE CHAO CRU";"49";0,00;"49";0,00;"102";"63071000";0,00;
23532;"7702018366255";"APARELHO BARBEAR SIMPLY VENUS GILLETTE";"49";0,00;"49";0,00;"500";"82121020";0,00;
23538;"7891515195274";"CHESTER PERDIGAO KG";"49";0,00;"49";0,00;"102";"02071210";0,00;
23543;"7898929280084";"AGUA SEM GAS ACQUISSIMO 510ML";"49";0,00;"49";0,00;"102";"22011000";0,00;
23560;"0000000023560";"FRUTAS CRISTALIZADAS KG";"06";0,00;"06";0,00;"102";"33061000";0,00;
23562;"0000000023562";"ALHO PORO UN";"06";0,00;"06";0,00;"102";"33061000";0,00;
23563;"0000000023563";"RACAO DE GATO KITEKAT KG";"";0,00;"";0,00;"102";"33061000";0,00;
23566;"7896872415157";"BALAO VERMELHO ART LATEX";"49";0,00;"49";0,00;"102";"95059000";0,00;
23567;"7898442725475";"FUNDO DECORADO";"49";0,00;"49";0,00;"102";"95059000";0,00;
23572;"7891167011717";"ATUM EM PED. AO OLEO GOMES 170G";"49";0,00;"49";0,00;"500";"16041410";0,00;
23580;"7896581352040";"LINGUICA DE FRANGO PIF PAF 1KG";"49";0,00;"49";0,00;"102";"16010000";0,00;
23586;"7891000103852";"NINHO MACA E BANANA 180G";"49";0,00;"49";0,00;"102";"04032000";0,00;
23587;"7898923655055";"PANO DE CHAO CRISTAL";"49";0,00;"49";0,00;"102";"63071000";0,00;
23606;"7899706111621";"CREME DE PENTEAR ELSEVE 250ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
23686;"7896292302075";"COBERTURA MORANGO PREDILECTA 200G";"06";0,00;"06";0,00;"102";"21069090";0,00;
23687;"7896292302082";"COBERTURA CHOCOLATE PREDILECTA 200G";"49";0,00;"49";0,00;"500";"18069000";0,00;
23710;"7896010170368";"SHAMPOO SALON OPUS ARGAN";"04";0,00;"04";0,00;"500";"33051000";0,00;
23752;"7898549353137";"BULE + XICARA";"49";0,00;"49";0,00;"500";"69120000";0,00;
23772;"7896451800480";"RESISTENCIA LORENZETTI";"49";0,00;"49";0,00;"500";"85168010";0,00;
23779;"7896102509434";"MAIONESE QUERO SACHE 200G";"49";0,00;"49";0,00;"500";"21039011";0,00;
23785;"0000078907188";"BOMBOM AMOR CARIOCA UN";"49";0,00;"49";0,00;"500";"18069000";0,00;
23787;"7891000103876";"IOGURTE NINHO MORANGO 170G";"49";0,00;"49";0,00;"102";"04032000";0,00;
23828;"7898259270069";"AGUA MINERAL S/ GAS RAPOSO 510ML";"49";0,00;"49";0,00;"102";"22011000";0,00;
23829;"7898259270083";"AGUA C/ GAS RAPOSO 510ML";"49";0,00;"49";0,00;"102";"22011000";0,00;
23834;"7898041790560";"SEQUILHOS VALE DO PRATA LARANJA 350G";"49";0,00;"49";0,00;"500";"19053100";0,00;
24546;"7898133670534";"TAPIOCA PATUSCO 500G";"49";0,00;"49";0,00;"102";"19030000";0,00;
24377;"7898939775716";"BACIA PLASTICA P 20L";"49";0,00;"49";0,00;"102";"39249000";0,00;
24208;"7892300002623";"OLEO COMPOSTO LIMAO SINHA 250ML";"49";0,00;"49";0,00;"500";"15179010";0,00;
25139;"7896768703405";"PORTA FRIO";"49";0,00;"49";0,00;"500";"39241000";0,00;
23867;"7896326906378";"GRAMPEADOR METALICO";"";0,00;"";0,00;"102";"84729040";0,00;
23869;"7899264351453";"CADERNO PEPPA 96 FOLHAS";"49";0,00;"49";0,00;"500";"48202000";7,00;
23870;"7894494585852";"CADERNO FROZEN 96 FOLHAS";"49";0,00;"49";0,00;"500";"48202000";7,00;
23871;"7897256249962";"APONTADOR C/DEPOSITO LEO E LEO";"49";0,00;"49";0,00;"102";"82141000";7,00;
24538;"7898949499145";"COENTRO EM PO JEITO MINEIRO 8G";"49";0,00;"49";0,00;"102";"09092200";0,00;
24230;"0000078934696";"TICTAC FRUTAS";"49";0,00;"49";0,00;"102";"17049020";0,00;
23920;"0000000023920";"RACAO POSTURA KG";"";0,00;"";0,00;"102";"23099010";0,00;
24572;"0000000024572";"MELAO VERDE KG";"";0,00;"";0,00;"102";"33061000";0,00;
24068;"7898918284741";"GOIABADA CREMOSA 400G";"49";0,00;"49";0,00;"500";"20079990";0,00;
24113;"7899264304992";"CADERNO FARONI CARROS 96 FOLHAS";"49";0,00;"49";0,00;"500";"48202000";0,00;
23914;"7896049528604";"DESODORANTE HERBISSIMO CREME FRESH 55 GR";"04";0,00;"04";0,00;"500";"33072090";0,00;
25936;"7897652223320";"FRANGO FRIAL KG";"49";0,00;"49";0,00;"102";"02071210";0,00;
37366;"7898935265013";"SUCO LALITA 450ML";"06";0,00;"06";0,00;"500";"22021000";0,00;
24082;"7896002300155";"PAO INTEGRAL 30% PLUS VITA 480G";"49";0,00;"49";0,00;"102";"19059010";0,00;
25826;"7891149101528";"BRAHMA MALZBIER LATA";"06";0,00;"06";0,00;"500";"22030000";0,00;
24581;"7898311540598";"ESCOVA SANITARIA BRUBALAR";"49";0,00;"49";0,00;"102";"96039000";0,00;
24583;"7898496680058";"OREGANO SUPRA 5G";"49";0,00;"49";0,00;"102";"12119010";0,00;
24584;"7898496680140";"ACAFRAO SUPRA 15G";"49";0,00;"49";0,00;"500";"21039021";0,00;
23953;"0000000023953";"ESTOJO ESCOLAR XADREX";"";0,00;"";0,00;"102";"39261000";0,00;
23955;"7891025101376";"DANONE MORANGO 170 G";"49";0,00;"49";0,00;"102";"04032000";0,00;
24378;"7898939775723";"BACIA PLASTICA GIG 30L";"49";0,00;"49";0,00;"102";"39249000";0,00;
24521;"4005900122186";"DESODORANTE AERO NIVEA PROTECT-CARE FEM 150ML";"04";0,00;"04";0,00;"500";"33072010";0,00;
24587;"7898496680508";"PIMENTA DO REINO EM GRAO SUPRA 20G";"49";0,00;"49";0,00;"102";"09041100";0,00;
24588;"7898496680256";"BICARBONATO SUPRA 30G";"49";0,00;"49";0,00;"102";"28363000";0,00;
24589;"7898496680263";"BICARBONATO DE SODIO SUPRA 100G";"49";0,00;"49";0,00;"102";"28363000";0,00;
24591;"7898496682731";"HORTELA SUPRA 6G";"49";0,00;"49";0,00;"102";"12119090";0,00;
24592;"7898496680065";"OREGANO SUPRA 20G";"49";0,00;"49";0,00;"102";"12119010";0,00;
24593;"7898496680362";"COLORAU SUPRA 200G";"49";0,00;"49";0,00;"102";"32030030";0,00;
24594;"7898496680379";"COLORAU SUPRA 100G";"49";0,00;"49";0,00;"102";"32030030";0,00;
24595;"7898496680386";"COLORAU SUPRA 60G";"49";0,00;"49";0,00;"102";"32030030";0,00;
24596;"7898496680102";"CRAVO DA INDIA SUPRA 10G";"49";0,00;"49";0,00;"102";"09071000";0,00;
24597;"7898496680133";"ERVA DOCE SUPRA 10G";"";0,00;"";0,00;"102";"33061000";0,00;
24598;"7898496681161";"COLORAU SUPRA 500G";"49";0,00;"49";0,00;"500";"21039021";0,00;
24600;"0000000024600";"PIMENTA DO REINO EM GRAO KG";"";0,00;"";0,00;"102";"09062000";0,00;
